x0,y0,x1,y1,x2,y2,x3,y3,x4,y4
217.58793969849248,0.6738761962459162,217.58793969849248,0.9310683429896023,217.58793969849248,1.678642994687916,217.58793969849248,3.519388999022715,217.58793969849248,5.813595021639658
220.60301507537687,0.6926612286885468,220.60301507537687,0.9385900398214426,220.60301507537687,1.6299207676347454,220.60301507537687,3.3385347431323815,220.60301507537687,5.485989723909381
223.6180904522613,0.7112146309852081,223.6180904522613,0.9475862009002236,223.6180904522613,1.58809252094184,223.6180904522613,3.175694600293814,223.6180904522613,5.188101171904268
226.63316582914572,0.7295018724072481,226.63316582914572,0.957838631837532,226.63316582914572,1.5524271670919494,226.63316582914572,3.0291427371617785,226.63316582914572,4.917183206252185
229.64824120603015,0.7474949224464469,229.64824120603015,0.9691554163212239,229.64824120603015,1.5222718284890187,229.64824120603015,2.8973291837834143,229.64824120603015,4.670764202292203
232.66331658291458,0.7651713315849952,232.66331658291458,0.9813677400191745,232.66331658291458,1.4970429458744308,232.66331658291458,2.778860402654757,232.66331658291458,4.446617094434264
235.678391959799,0.7825134385723753,235.678391959799,0.9943271174832053,235.678391959799,1.4762184734858301,235.678391959799,2.6724821884521828,235.678391959799,4.242732967107825
238.69346733668343,0.7995076862823336,238.69346733668343,1.007902967720091,238.69346733668343,1.4593310181016692,238.69346733668343,2.5770645961114007,238.69346733668343,4.0572977523499665
241.70854271356785,0.8161440308846302,241.70854271356785,1.021980491895834,241.70854271356785,1.4459617992505094,241.70854271356785,2.491588637119463,241.70854271356785,3.8886716379902215
244.72361809045225,0.8324154313116171,244.72361809045225,1.0364588132484718,244.72361809045225,1.4357353249692477,244.72361809045225,2.415134519776194,244.72361809045225,3.7353708447841516
247.73869346733667,0.8483174078974791,247.73869346733667,1.0512493448961646,247.73869346733667,1.4283146920539844,247.73869346733667,2.3468712397727653,247.73869346733667,3.5960514772392687
250.75376884422107,0.8638476606748459,250.75376884422107,1.0662743560007435,250.75376884422107,1.423397432163851,250.75376884422107,2.2860473535603023,250.75376884422107,3.4694951925198736
253.76884422110552,0.8790057391764231,253.76884422110552,1.0814657108149746,253.76884422110552,1.4207118357472428,253.76884422110552,2.2319827893346225,253.76884422110552,3.354596465758383
256.78391959798995,0.8937927567472379,256.78391959798995,1.0967637586149328,256.78391959798995,1.4200136948412483,256.78391959798995,2.1840615696247494,256.78391959798995,3.2503512592133528
259.79899497487435,0.9082111433585425,259.79899497487435,1.1121163554892801,259.79899497487435,1.4210834135824881,259.79899497487435,2.141725335927789,259.79899497487435,3.155846927731343
262.8140703517588,0.9222644317543216,262.8140703517588,1.1274780015019716,262.8140703517588,1.4237234419571974,262.8140703517588,2.1044675799884147,262.8140703517588,3.0702532145045827
265.82914572864325,0.9359570724783511,265.82914572864325,1.1428090789286243,265.82914572864325,1.4277559940745743,265.82914572864325,2.071828498519841,265.82914572864325,2.9928142096861516
268.84422110552765,0.949294273942747,268.84422110552765,1.1580751791436739,268.84422110552765,1.4330210172087805,268.84422110552765,2.043390398692718,268.84422110552765,2.922841160464013
271.85929648241205,0.9622818642237183,271.85929648241205,1.1732465073511633,271.85929648241205,1.4393743821380196,271.85929648241205,2.018773590822308,271.85929648241205,2.859706035072213
274.87437185929645,0.9749261717201816,274.87437185929645,1.1882973557450716,274.87437185929645,1.4466862690126028,274.87437185929645,1.9976327125680575,274.87437185929645,2.8028357552428904
277.8894472361809,0.9872339221971544,277.8894472361809,1.203205636887895,277.8894472361809,1.4548397261909718,277.8894472361809,1.9796534357974542,277.8894472361809,2.7517070220395614
280.9045226130653,0.9992121500678806,280.9045226130653,1.217952470136317,280.9045226130653,1.4637293822642141,280.9045226130653,1.9645495132056958,280.9045226130653,2.7058416690842786
283.91959798994975,1.0108681220544256,283.91959798994975,1.2325218148434565,283.91959798994975,1.473260293905511,283.91959798994975,1.9520601269497735,283.91959798994975,2.6648024850889795
286.9346733668342,1.022209271612758,286.9346733668342,1.2469001448481922,286.9346733668342,1.48334691428236,286.9346733668342,1.9419475060571938,286.9346733668342,2.6281894544865825
289.9497487437186,1.033243142720811,289.9497487437186,1.2610761594401882,289.9497487437186,1.493912168599803,289.9497487437186,1.9339947832969182,289.9497487437186,2.5956363709685784
292.964824120603,1.0439773418115492,292.964824120603,1.2750405265788887,292.964824120603,1.50488662493938,292.964824120603,1.9280040656312207,292.964824120603,2.5668077839913233
295.97989949748745,1.05441949679176,295.97989949748745,1.288785654657988,295.97989949748745,1.5162077499528772,295.97989949748745,1.9237946953689136,295.97989949748745,2.541396242914235
298.9949748743719,1.064577222224663,298.9949748743719,1.3023054895543396,298.9949748743719,1.5278192401893682,298.9949748743719,1.9212016817698316,298.9949748743719,2.519119807466388
302.01005025125625,1.074458089873467,302.01005025125625,1.315595334090681,302.01005025125625,1.539670420901789,302.01005025125625,1.9200742851568935,302.01005025125625,2.4997197967785123
305.02512562814064,1.0840696039062387,305.02512562814064,1.3286516873827354,305.02512562814064,1.5517157051154542,305.02512562814064,1.920274737617707,305.02512562814064,2.482958752329003
308.04020100502515,1.093419180152089,308.04020100502515,1.341472101839666,308.04020100502515,1.5639141065626885,308.04020100502515,1.921677086158869,308.04020100502515,2.4686185928909543
311.05527638190955,1.1025141288765583,311.05527638190955,1.3540550558482165,311.05527638190955,1.5762288008099603,311.05527638190955,1.9241661457443455,311.05527638190955,2.456498941979784
314.07035175879395,1.1113616406118398,314.07035175879395,1.3663998403999997,314.07035175879395,1.5886267295393854,314.07035175879395,1.9276365510316509,314.07035175879395,2.4464156104294394
317.0854271356784,1.1199687746364175,317.0854271356784,1.3785064581224882,317.0854271356784,1.6010782435062434,317.0854271356784,1.9319918968394303,317.0854271356784,2.438199218604824
320.10050251256285,1.1283424497500731,320.10050251256285,1.39037553335094,320.10050251256285,1.6135567801878024,320.10050251256285,1.9371439584578622,320.10050251256285,2.4316939444200427
323.11557788944725,1.1364894370349952,323.11557788944725,1.402008232033891,323.11557788944725,1.6260385725746107,323.11557788944725,1.943011983866565,323.11557788944725,2.426756384803385
326.1306532663316,1.1444163543327721,326.1306532663316,1.413406190401618,326.1306532663316,1.6385023859405523,326.1306532663316,1.9495220507688387,326.1306532663316,2.423254519553579
329.1457286432161,1.1521296622011659,329.1457286432161,1.4245714514475414,329.1457286432161,1.6509292797687665,329.1457286432161,1.956606482099276,329.1457286432161,2.4210667676885382
332.1608040201005,1.1596356611443386,332.1608040201005,1.4355064083788474,332.1608040201005,1.663302392312335,332.1608040201005,1.9642033143257687,332.1608040201005,2.4200811274149054
335.1758793969849,1.1669404899362557,335.1758793969849,1.446213754286499,335.1758793969849,1.6756067455361965,335.1758793969849,1.9722558134566532,335.1758793969849,2.420194391759863
338.19095477386935,1.1740501248797388,338.19095477386935,1.4566964373677374,338.19095477386935,1.687829068424159,338.19095477386935,1.980712034188192,338.19095477386935,2.4213114327192775
341.2060301507538,1.1809703798635862,341.2060301507538,1.4669576211075555,341.2060301507538,1.699957636845803,341.2060301507538,1.9895244180942881,341.2060301507538,2.423344547500121
344.2211055276382,1.1877069070975985,344.2211055276382,1.4770006488905598,344.2211055276382,1.7119821283655583,344.2211055276382,1.9986494271761963,344.2211055276382,2.426212861080568
347.2361809045226,1.1942651984206378,347.2361809045226,1.4868290125721795,347.2361809045226,1.7238934905431025,347.2361809045226,2.0080472094608077,347.2361809045226,2.4298417798872753
350.25125628140705,1.200650587090215,350.25125628140705,1.4964463245891841,350.25125628140705,1.7356838214228687,350.25125628140705,2.017681293667082,350.25125628140705,2.4341624919040337
353.26633165829145,1.2068682499738332,353.26633165829145,1.5058562932347535,353.26633165829145,1.74734626104294,353.26633165829145,2.0275183102559353,353.26633165829145,2.439111508986201
356.28140703517585,1.2129232100726,356.28140703517585,1.51506270076353,356.28140703517585,1.7588748929118638,356.28140703517585,2.0375277364433506,356.28140703517585,2.444630247567277
359.29648241206024,1.2188203393166173,359.29648241206024,1.524069384027818,359.29648241206024,1.770264654507486,359.29648241206024,2.0476816629931327,359.29648241206024,2.450664644312953
362.31155778894475,1.2245643615795827,362.31155778894475,1.5328802173778606,362.31155778894475,1.7815112559462953,362.31155778894475,2.057954580817789,362.31155778894475,2.457164803608881
365.32663316582915,1.2301598558669506,365.32663316582915,1.541499097587408,365.32663316582915,1.7926111060561816,365.32663316582915,2.068323185606089,365.32663316582915,2.4640846740652824
368.34170854271355,1.2356112596380955,368.34170854271355,1.5499299305909737,368.34170854271355,1.8035612451610983,368.34170854271355,2.078766198866439,368.34170854271355,2.471381751488223
371.35678391959806,1.2409228722282433,371.35678391959806,1.5581766198416083,371.35678391959806,1.814359283953824,371.35678391959806,2.089264203928388,371.35678391959806,2.4790168060070696
374.3718592964824,1.2460988583406194,374.3718592964824,1.5662430561180538,374.3718592964824,1.8250033478937369,374.3718592964824,2.099799495582259,374.3718592964824,2.4869536312633276
377.3869346733668,1.2511432515833618,377.3869346733668,1.5741331086279833,377.3869346733668,1.8354920266210122,377.3869346733668,2.11035594216075,377.3869346733668,2.4951588137601948
380.4020100502512,1.256059958029345,380.4020100502512,1.5818506172699855,380.4020100502512,1.8458243279275481,380.4020100502512,2.1209188589778014,380.4020100502512,2.5036015206471625
383.4170854271357,1.2608527597802086,383.4170854271357,1.5893993859311975,383.4170854271357,1.8559996358689173,383.4170854271357,2.1314748921404916,383.4170854271357,2.512253304371732
386.4321608040201,1.2655253185186495,386.4321608040201,1.5967831767102239,386.4321608040201,1.8660176726411613,386.4321608040201,2.1420119118402337,386.4321608040201,2.5210879227727183
389.4472361809045,1.2700811790354523,389.4472361809045,1.6040057049663732,389.4472361809045,1.8758784638818367,389.4472361809045,2.152518914311254,389.4472361809045,2.530081173318203
392.462311557789,1.274523772719848,392.462311557789,1.6110706351064301,392.462311557789,1.8855823070867443,392.462311557789,2.162985931718065,392.462311557789,2.5392107403074027
395.4773869346734,1.2788564210036386,395.4773869346734,1.6179815770293076,395.4773869346734,1.8951297428626657,395.4773869346734,2.173403949300311,395.4773869346734,2.5484560539608485
398.49246231155774,1.283082338751151,398.49246231155774,1.6247420831571064,398.49246231155774,1.9045215287624426,398.49246231155774,2.18376482916359,398.49246231155774,2.557798160418412
401.50753768844214,1.2872046375884776,401.50753768844214,1.6313556459884229,401.50753768844214,1.9137586154722495,401.50753768844214,2.1940612401593707,401.50753768844214,2.567219601750856
404.52261306532665,1.2912263291667108,404.52261306532665,1.6378256961163207,404.52261306532665,1.922842125142091,404.52261306532665,2.2042865933464917,404.52261306532665,2.5767043051687346
407.53768844221105,1.2951503283549288,407.53768844221105,1.6441556006592744,407.53768844221105,1.931773331669738,407.53768844221105,2.2144349825714214,407.53768844221105,2.5862374806832573
410.55276381909545,1.2989794563596406,410.55276381909545,1.65034866205868,410.55276381909545,1.9405536427656256,410.55276381909545,2.224501129745005,410.55276381909545,2.59580552653804
413.56783919597984,1.3027164437681877,413.56783919597984,1.6564081172012668,413.56783919597984,1.9491845836419017,413.56783919597984,2.234480334430192,413.56783919597984,2.6053959417890487
416.58291457286435,1.3063639335143113,416.58291457286435,1.6623371368290136,416.58291457286435,1.9576677821829953,416.58291457286435,2.244368427388616,416.58291457286435,2.614997245463083
419.59798994974875,1.3099244837646897,419.59798994974875,1.668138825203001,419.59798994974875,1.9660049554679107,419.59798994974875,2.254161727764206,419.59798994974875,2.6245989017734117
422.6130653266331,1.3134005707257768,422.6130653266331,1.6738162199910698,422.6130653266331,1.9741978975260874,422.6130653266331,2.263857003609577,422.6130653266331,2.6341912509150434
425.6281407035176,1.316794591370711,425.6281407035176,1.6793722923522443,425.6281407035176,1.98224846821921,425.6281407035176,2.273451435485985,425.6281407035176,2.6437654450021033
428.643216080402,1.3201088660864555,428.643216080402,1.6848099471936713,428.643216080402,1.9901585831509094,428.643216080402,2.2829425828904384,428.643216080402,2.6533133887461804
431.6582914572864,1.3233456412416416,431.6582914572864,1.6901320235783144,431.6582914572864,1.9979302045149936,431.6582914572864,2.2923283532843124,431.6582914572864,2.6628276845077057
434.6733668341708,1.3265070916758779,434.6733668341708,1.695341295263901,434.6733668341708,2.005565332800705,434.6733668341708,2.3016069735167153,434.6733668341708,2.672301581382687
437.6884422110553,1.3295953231115045,437.6884422110553,1.7004404713556431,437.6884422110553,2.013065999280678,437.6884422110553,2.3107769634530966,437.6884422110553,2.681728928014746
440.7035175879397,1.332612374488974,440.7035175879397,1.7054321970570683,440.7035175879397,2.0204342592137587,440.7035175879397,2.3198371116352896,440.7035175879397,2.691104128847632
443.7185929648241,1.3355602202271948,443.7185929648241,1.7103190545049507,443.7185929648241,2.027672185700795,443.7185929648241,2.3287864528135396,443.7185929648241,2.700422103556435
446.73366834170855,1.3384407724103082,446.73366834170855,1.7151035636757912,446.73366834170855,2.0347818641368356,446.73366834170855,2.3376242472041415,446.73366834170855,2.7096782494167675
449.74874371859295,1.3412558829024657,449.74874371859295,1.7197881833526394,449.74874371859295,2.0417653872081383,449.74874371859295,2.346349961338274,449.74874371859295,2.718868406390469
452.76381909547734,1.344007345392268,452.76381909547734,1.7243753121422396,452.76381909547734,2.048624850386786,452.76381909547734,2.3549632503785576,452.76381909547734,2.7279888247240187
455.77889447236174,1.3466968973685796,455.77889447236174,1.7288672895335613,455.77889447236174,2.0553623478798198,455.77889447236174,2.36346394178983,455.77889447236174,2.7370361348719583
458.79396984924625,1.3493262220294822,458.79396984924625,1.7332663969897473,458.79396984924625,2.0619799689934624,458.79396984924625,2.371852020259801,458.79396984924625,2.746007319572448
461.80904522613065,1.3518969501261664,461.80904522613065,1.7375748590663818,461.80904522613065,2.068479794876412,461.80904522613065,2.3801276137735874,461.80904522613065,2.754899687915603
464.82412060301505,1.3544106617435747,464.82412060301505,1.7417948445497746,464.82412060301505,2.074863895609242,464.82412060301505,2.3882909807538133,464.82412060301505,2.7637108512577093
467.83919597989956,1.356868888019618,467.83919597989956,1.745928467609657,467.83919597989956,2.0811343276097527,467.83919597989956,2.3963424981849557,467.83919597989956,2.772438700845783
470.85427135678395,1.3592731128047892,470.85427135678395,1.7499777889613275,470.85427135678395,2.087293131326704,470.85427135678395,2.404282650647062,470.85427135678395,2.781081387027445
473.8693467336683,1.3616247742639898,473.8693467336683,1.753944817032862,473.8693467336683,2.093342329196671,473.8693467336683,2.412112020189862,473.8693467336683,2.7896372999306585
476.8844221105527,1.3639252664223631,476.8844221105527,1.75783150913351,476.8844221105527,2.0992839238409164,476.8844221105527,2.4198312769836914,476.8844221105527,2.7981050515067123
479.8994974874372,1.366175940656916,479.8994974874372,1.7616397726198703,479.8994974874372,2.1051198964811366,479.8994974874372,2.4274411706886383,479.8994974874372,2.8064834588379655
482.9145728643216,1.3683781071356778,482.9145728643216,1.765371466056858,482.9145728643216,2.110852205554693,482.9145728643216,2.4349425224878427,482.9145728643216,2.8147715286192954
485.929648241206,1.3705330362061163,485.929648241206,1.7690284003708427,485.929648241206,2.1164827855116153,485.929648241206,2.4423362177351082,485.929648241206,2.8229684427290955
488.9447236180905,1.372641959734506,488.9447236180905,1.772612339992682,488.9447236180905,2.1220135457771088,488.9447236180905,2.449623199170803,488.9447236180905,2.8310735448119586
491.9597989949749,1.3747060723978923,491.9597989949749,1.7761250039886731,491.9597989949749,2.127446369864705,491.9597989949749,2.4568044606635677,491.9597989949749,2.8390863278010015
494.9748743718593,1.3767265329302745,494.9748743718593,1.7795680671777194,494.9748743718593,2.1327831146264256,494.9748743718593,2.4638810414386247,494.9748743718593,2.8470064223131684
497.98994974874364,1.378704465324578,497.98994974874364,1.7829431612332534,497.98994974874364,2.138025609627465,497.98994974874364,2.47085402075644,497.98994974874364,2.8548335858557543
501.00502512562815,1.3806409599919558,501.00502512562815,1.7862518757686714,501.00502512562815,2.143175656633966,501.00502512562815,2.4777245130082695,501.00502512562815,2.862567692786976
504.02010050251255,1.382537074879908,504.02010050251255,1.7894957594052359,504.02010050251255,2.1482350292034145,504.02010050251255,2.4844936631976537,504.02010050251255,2.8702087249775907
507.03517587939695,1.3843938365506767,507.03517587939695,1.792676320821576,507.03517587939695,2.153205472368043,507.03517587939695,2.4911626427792464,507.03517587939695,2.8777567631244576
510.05025125628134,1.3862122412213207,510.05025125628134,1.7957950297840695,510.05025125628134,2.1580887024024675,510.05025125628134,2.4977326458285365,510.05025125628134,2.8852119786704966
513.0653266331658,1.387993255766843,513.0653266331658,1.7988533181575348,513.0653266331658,2.16288640666749,513.0653266331658,2.5042048855179866,513.0653266331658,2.892574626288817
516.0804020100502,1.3897378186876923,516.0804020100502,1.8018525808957788,516.0804020100502,2.167600243522706,516.0804020100502,2.5105805908769563,516.0804020100502,2.899845036891827
519.0954773869346,1.3914468410429242,519.0954773869346,1.8047941770116662,519.0954773869346,2.1722318423011475,519.0954773869346,2.5168610038144545,519.0954773869346,2.90702361112896
522.1105527638191,1.3931212073502657,522.1105527638191,1.8076794305264672,522.1105527638191,2.1767828033397842,522.1105527638191,2.523047376385329,522.1105527638191,2.9141108133392613
525.1256281407035,1.3947617764542826,525.1256281407035,1.8105096313983313,525.1256281407035,2.1812546980602194,525.1256281407035,2.5291409682819377,525.1256281407035,2.9211071659274817
528.1407035175879,1.3963693823638113,528.1407035175879,1.8132860364298118,528.1407035175879,2.185649069094391,528.1407035175879,2.535143044534668,528.1407035175879,2.9280132441345663
531.1557788944723,1.3979448350597807,531.1557788944723,1.8160098701544323,531.1557788944723,2.189967430450538,531.1557788944723,2.5410548734059004,531.1557788944723,2.9348296711754767
534.1708542713568,1.3994889212745052,534.1708542713568,1.8186823257023517,534.1708542713568,2.1942112677150893,534.1708542713568,2.5468777244631458,534.1708542713568,2.9415571137192034
537.1859296482412,1.4010024052434928,537.1859296482412,1.8213045656452285,537.1859296482412,2.1983820382865034,537.1859296482412,2.5526128668181296,537.1859296482412,2.9481962776875945
540.2010050251256,1.4024860294307857,540.2010050251256,1.823877722820442,540.2010050251256,2.202481171637427,540.2010050251256,2.5582615675195637,540.2010050251256,2.9547479043512626
543.2160804020101,1.403940515228798,543.2160804020101,1.8264029011348573,543.2160804020101,2.206510069601861,543.2160804020101,2.5638250900882387,543.2160804020101,2.9612127667023485
546.2311557788945,1.4053665636335952,546.2311557788945,1.8288811763483657,546.2311557788945,2.2104701066842876,546.2311557788945,2.569304693183906,546.2311557788945,2.967591666085338
549.2462311557789,1.4067648558965187,549.2462311557789,1.8313135968374552,549.2462311557789,2.214362630388006,549.2462311557789,2.5747016293941734,549.2462311557789,2.9738854290684213
552.2613065326633,1.408136054153028,552.2613065326633,1.8337011843390971,552.2613065326633,2.218188961560136,552.2613065326633,2.5800171441363533,552.2613065326633,2.9800949045391003
555.2763819095478,1.4094808020296,555.2763819095478,1.8360449346752488,555.2763819095478,2.221950394750988,555.2763819095478,2.585252474663857,555.2763819095478,2.9862209610088817
558.2914572864321,1.410799725229496,558.2914572864321,1.8383458184583024,558.2914572864321,2.2256481985857026,558.2914572864321,2.590408849169335,558.2914572864321,2.9922644841129213
561.3065326633165,1.4120934320981762,561.3065326633165,1.8406047817778133,561.3065326633165,2.2292836161462377,561.3065326633165,2.5954874859773223,561.3065326633165,2.9982263742914617
564.321608040201,1.4133625141691102,564.321608040201,1.8428227468688632,564.321608040201,2.2328578653619604,564.321608040201,2.6004895928196876,564.321608040201,3.004107544640809
567.3366834170854,1.4146075466907084,567.3366834170854,1.8450006127624157,567.3366834170854,2.2363721394072664,567.3366834170854,2.6054163661876304,567.3366834170854,3.0099089189224184
570.3517587939698,1.41582908913507,570.3517587939698,1.8471392559180375,570.3517587939698,2.239827607104775,570.3517587939698,2.6102689907544647,570.3517587939698,3.015631429719444
573.3668341708542,1.4170276856892159,573.3668341708542,1.849239530839356,573.3668341708542,2.2432254133328025,573.3668341708542,2.615048638863802,573.3668341708542,3.0212760167308303
576.3819095477387,1.4182038657294507,576.3819095477387,1.8513022706726376,576.3819095477387,2.246566679435923,576.3819095477387,2.619756470078161,576.3819095477387,3.0268436251936826
579.3969849246231,1.4193581442794754,579.3969849246231,1.853328287788861,579.3969849246231,2.2498525036375425,579.3969849246231,2.6243936307833633,579.3969849246231,3.0323352044252903
582.4120603015075,1.4204910224528473,582.4120603015075,1.8553183743496762,582.4120603015075,2.2530839614535196,582.4120603015075,2.628961253844435,582.4120603015075,3.037751706476757
585.427135678392,1.4216029878803593,585.427135678392,1.8572733028576256,585.427135678392,2.2562621061059573,585.427135678392,2.633460458309008,585.427135678392,3.0430940848907158
588.4422110552764,1.4226945151228918,588.4422110552764,1.8591938266910115,588.4422110552764,2.259387968936372,588.4422110552764,2.6378923491545274,588.4422110552764,3.04836329355613
591.4572864321608,1.423766066070271,591.4572864321608,1.861080680623788,591.4572864321608,2.2624625598175307,591.4572864321608,2.6422580170758216,591.4572864321608,3.0535602856536412
594.4723618090452,1.42481809032664,594.4723618090452,1.8629345813308547,594.4723618090452,2.2654868675633284,594.4723618090452,2.646558538309846,594.4723618090452,3.058686012685357
597.4874371859297,1.4258510255828398,597.4874371859297,1.8647562278791217,597.4874371859297,2.268461860336121,597.4874371859297,2.650794974494626,597.4874371859297,3.063741423583376
600.5025125628141,1.426865297976266,600.5025125628141,1.8665463022047195,600.5025125628141,2.2713884860510127,600.5025125628141,2.654968372559658,600.5025125628141,3.0687274638917446
603.5175879396985,1.4278613224386651,603.5175879396985,1.8683054695767103,603.5175879396985,2.274267672776652,603.5175879396985,2.6590797646452016,603.5175879396985,3.073645075016862
606.5326633165829,1.4288395030323013,606.5326633165829,1.8700343790476648,606.5326633165829,2.277100329132118,606.5326633165829,2.663130168048098,606.5326633165829,3.078495193541708
609.5477386934673,1.429800233274916,609.5477386934673,1.8717336638914515,609.5477386934673,2.279887344679558,609.5477386934673,2.667120585191902,609.5477386934673,3.0832787505995536
612.5628140703517,1.4307438964538877,612.5628140703517,1.8734039420285895,612.5628140703517,2.282629590312256,612.5628140703517,2.671052003619299,612.5628140703517,3.0879966713031064
615.5778894472361,1.4316708659299775,615.5778894472361,1.8750458164395007,615.5778894472361,2.2853279186378685,615.5778894472361,2.674925396004885,615.5778894472361,3.0926498742253203
618.5929648241205,1.4325815054310405,618.5929648241205,1.8766598755659971,618.5929648241205,2.2879831643565773,618.5929648241205,2.678741720186569,618.5929648241205,3.0972392709283234
